_id,ordem,recurso_codigo,recurso_nome,centro_trabalho,produto_sku,produto_nome,data,ano_mes,turno,inicio,fim,tempo_planejado_min,tempo_parado_min,tempo_operando_min,paradas[0].motivo,paradas[1].motivo,paradas[2].motivo,paradas[3].motivo,paradas[0].duracao_min,paradas[1].duracao_min,paradas[2].duracao_min,paradas[3].duracao_min,tempo_ciclo_ideal_seg,pecas_total,pecas_boas,pecas_refugo
6a1340eecac062957a9dfad2,OP-00023,MON-01,Linha de Montagem 01,Montagem,CJM-500,Conjunto Pressurizador,2025-03-21T00:00:00.000Z,2025-03,2,2025-03-21T15:00:00.000Z,2025-03-21T23:30:00.000Z,450,60,390,Falta de material,Pequenas paradas,Setup/Troca de ferramenta,,35,10,15,,300,66,63,3
6a1340eecac062957a9dfad3,OP-00017,TOR-01,Torno CNC 01,Usinagem,BMB-100,Bomba Centrífuga 1cv,2025-03-24T00:00:00.000Z,2025-03,1,2025-03-24T06:00:00.000Z,2025-03-24T14:30:00.000Z,450,21,429,Pequenas paradas,,,,21,,,,90,282,279,3
6a1340eecac062957a9dfad4,OP-00017,TOR-01,Torno CNC 01,Usinagem,BMB-100,Bomba Centrífuga 1cv,2025-03-24T00:00:00.000Z,2025-03,2,2025-03-24T15:00:00.000Z,2025-03-24T23:30:00.000Z,450,10,440,Pequenas paradas,Setup/Troca de ferramenta,,,3,7,,,90,259,257,2
6a1340eecac062957a9dfad5,OP-00019,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-03-24T00:00:00.000Z,2025-03,1,2025-03-24T06:00:00.000Z,2025-03-24T14:30:00.000Z,450,32,418,Falta de material,,,,32,,,,130,181,177,4
6a1340eecac062957a9dfad6,OP-00019,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-03-24T00:00:00.000Z,2025-03,2,2025-03-24T15:00:00.000Z,2025-03-24T23:30:00.000Z,450,35,415,Setup/Troca de ferramenta,Falta de material,Ajuste de processo,,12,10,13,,130,145,141,4
6a1340eecac062957a9dfad7,OP-00021,INJ-01,Injetora 01,Injeção,VLV-075,"Válvula Esfera 3/4""",2025-03-24T00:00:00.000Z,2025-03,1,2025-03-24T06:00:00.000Z,2025-03-24T14:30:00.000Z,450,20,430,Setup/Troca de ferramenta,,,,20,,,,36,706,705,1
6a1340eecac062957a9dfad8,OP-00022,INJ-01,Injetora 01,Injeção,VLV-100,"Válvula Gaveta 1""",2025-03-24T00:00:00.000Z,2025-03,2,2025-03-24T15:00:00.000Z,2025-03-24T23:30:00.000Z,450,14,436,Pequenas paradas,Falta de operador,,,6,8,,,45,554,549,5
6a1340eecac062957a9dfad9,OP-00023,MON-01,Linha de Montagem 01,Montagem,CJM-500,Conjunto Pressurizador,2025-03-24T00:00:00.000Z,2025-03,1,2025-03-24T06:00:00.000Z,2025-03-24T14:30:00.000Z,450,55,395,Falta de material,Setup/Troca de ferramenta,,,25,30,,,300,75,74,1
6a1340eecac062957a9dfada,OP-00023,MON-01,Linha de Montagem 01,Montagem,CJM-500,Conjunto Pressurizador,2025-03-24T00:00:00.000Z,2025-03,2,2025-03-24T15:00:00.000Z,2025-03-24T23:30:00.000Z,450,39,411,Falta de operador,,,,39,,,,300,76,75,1
6a1340eecac062957a9dfadb,OP-00018,TOR-01,Torno CNC 01,Usinagem,BMB-200,Bomba Centrífuga 2cv,2025-03-25T00:00:00.000Z,2025-03,1,2025-03-25T06:00:00.000Z,2025-03-25T14:30:00.000Z,450,24,426,Falta de operador,Falta de material,Ajuste de processo,,11,5,8,,110,230,228,2
6a1340eecac062957a9dfadc,OP-00017,TOR-01,Torno CNC 01,Usinagem,BMB-100,Bomba Centrífuga 1cv,2025-03-25T00:00:00.000Z,2025-03,2,2025-03-25T15:00:00.000Z,2025-03-25T23:30:00.000Z,450,20,430,Falta de operador,Setup/Troca de ferramenta,Falta de material,,6,4,10,,90,276,273,3
6a1340eecac062957a9dfadd,OP-00019,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-03-25T00:00:00.000Z,2025-03,1,2025-03-25T06:00:00.000Z,2025-03-25T14:30:00.000Z,450,19,431,Ajuste de processo,,,,19,,,,130,184,181,3
6a1340eecac062957a9dfade,OP-00019,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-03-25T00:00:00.000Z,2025-03,2,2025-03-25T15:00:00.000Z,2025-03-25T23:30:00.000Z,450,26,424,Setup/Troca de ferramenta,Pequenas paradas,Ajuste de processo,,12,5,9,,130,184,182,2
6a1340eecac062957a9dfadf,OP-00021,INJ-01,Injetora 01,Injeção,VLV-075,"Válvula Esfera 3/4""",2025-03-25T00:00:00.000Z,2025-03,1,2025-03-25T06:00:00.000Z,2025-03-25T14:30:00.000Z,450,12,438,Falta de material,Setup/Troca de ferramenta,,,6,6,,,36,653,643,10
6a1340eecac062957a9dfae0,OP-00020,INJ-01,Injetora 01,Injeção,VLV-050,"Válvula Esfera 1/2""",2025-03-25T00:00:00.000Z,2025-03,2,2025-03-25T15:00:00.000Z,2025-03-25T23:30:00.000Z,450,35,415,Setup/Troca de ferramenta,Falta de material,Ajuste de processo,,17,5,13,,30,753,745,8
6a1340eecac062957a9dfae1,OP-00024,MON-01,Linha de Montagem 01,Montagem,CJM-700,Conjunto Booster Duplo,2025-03-25T00:00:00.000Z,2025-03,1,2025-03-25T06:00:00.000Z,2025-03-25T14:30:00.000Z,450,67,383,Falta de operador,Pequenas paradas,,,35,32,,,420,47,46,1
6a1340eecac062957a9dfae2,OP-00024,MON-01,Linha de Montagem 01,Montagem,CJM-700,Conjunto Booster Duplo,2025-03-25T00:00:00.000Z,2025-03,2,2025-03-25T15:00:00.000Z,2025-03-25T23:30:00.000Z,450,46,404,Pequenas paradas,Setup/Troca de ferramenta,Falta de operador,,13,10,23,,420,49,48,1
6a1340eecac062957a9dfae3,OP-00017,TOR-01,Torno CNC 01,Usinagem,BMB-100,Bomba Centrífuga 1cv,2025-03-26T00:00:00.000Z,2025-03,1,2025-03-26T06:00:00.000Z,2025-03-26T14:30:00.000Z,450,27,423,Falta de material,Ajuste de processo,Falta de operador,,13,7,7,,90,253,249,4
6a1340eecac062957a9dfae4,OP-00017,TOR-01,Torno CNC 01,Usinagem,BMB-100,Bomba Centrífuga 1cv,2025-03-26T00:00:00.000Z,2025-03,2,2025-03-26T15:00:00.000Z,2025-03-26T23:30:00.000Z,450,35,415,Falta de operador,Ajuste de processo,,,13,22,,,90,273,267,6
6a1340eecac062957a9dfae5,OP-00019,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-03-26T00:00:00.000Z,2025-03,1,2025-03-26T06:00:00.000Z,2025-03-26T14:30:00.000Z,450,131,319,Manutenção corretiva (quebra),Falta de operador,Falta de material,,75,22,34,,130,139,137,2
6a1340eecac062957a9dfae6,OP-00019,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-03-26T00:00:00.000Z,2025-03,2,2025-03-26T15:00:00.000Z,2025-03-26T23:30:00.000Z,450,22,428,Ajuste de processo,,,,22,,,,130,176,171,5
6a1340eecac062957a9dfae7,OP-00020,INJ-01,Injetora 01,Injeção,VLV-050,"Válvula Esfera 1/2""",2025-03-26T00:00:00.000Z,2025-03,1,2025-03-26T06:00:00.000Z,2025-03-26T14:30:00.000Z,450,28,422,Falta de operador,Falta de material,,,8,20,,,30,835,826,9
6a1340eecac062957a9dfae8,OP-00021,INJ-01,Injetora 01,Injeção,VLV-075,"Válvula Esfera 3/4""",2025-03-26T00:00:00.000Z,2025-03,2,2025-03-26T15:00:00.000Z,2025-03-26T23:30:00.000Z,450,19,431,Falta de operador,Setup/Troca de ferramenta,Pequenas paradas,,9,5,5,,36,699,691,8
6a1340eecac062957a9dfae9,OP-00023,MON-01,Linha de Montagem 01,Montagem,CJM-500,Conjunto Pressurizador,2025-03-26T00:00:00.000Z,2025-03,1,2025-03-26T06:00:00.000Z,2025-03-26T14:30:00.000Z,450,51,399,Pequenas paradas,Falta de material,,,25,26,,,300,62,60,2
6a1340eecac062957a9dfaea,OP-00023,MON-01,Linha de Montagem 01,Montagem,CJM-500,Conjunto Pressurizador,2025-03-26T00:00:00.000Z,2025-03,2,2025-03-26T15:00:00.000Z,2025-03-26T23:30:00.000Z,450,66,384,Falta de operador,Pequenas paradas,Falta de material,,23,20,23,,300,69,67,2
6a1340eecac062957a9dfaeb,OP-00018,TOR-01,Torno CNC 01,Usinagem,BMB-200,Bomba Centrífuga 2cv,2025-03-27T00:00:00.000Z,2025-03,1,2025-03-27T06:00:00.000Z,2025-03-27T14:30:00.000Z,450,28,422,Pequenas paradas,,,,28,,,,110,227,224,3
6a1340eecac062957a9dfaec,OP-00017,TOR-01,Torno CNC 01,Usinagem,BMB-100,Bomba Centrífuga 1cv,2025-03-27T00:00:00.000Z,2025-03,2,2025-03-27T15:00:00.000Z,2025-03-27T23:30:00.000Z,450,19,431,Setup/Troca de ferramenta,,,,19,,,,90,271,265,6
6a1340eecac062957a9dfaed,OP-00019,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-03-27T00:00:00.000Z,2025-03,1,2025-03-27T06:00:00.000Z,2025-03-27T14:30:00.000Z,450,111,339,Manutenção corretiva (quebra),Falta de operador,,,78,33,,,130,138,136,2
6a1340eecac062957a9dfaee,OP-00019,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-03-27T00:00:00.000Z,2025-03,2,2025-03-27T15:00:00.000Z,2025-03-27T23:30:00.000Z,450,28,422,Falta de operador,,,,28,,,,130,169,167,2
6a1340eecac062957a9dfaef,OP-00020,INJ-01,Injetora 01,Injeção,VLV-050,"Válvula Esfera 1/2""",2025-03-27T00:00:00.000Z,2025-03,1,2025-03-27T06:00:00.000Z,2025-03-27T14:30:00.000Z,450,118,332,Manutenção corretiva (quebra),Pequenas paradas,Ajuste de processo,,62,22,34,,30,657,656,1
6a1340eecac062957a9dfaf0,OP-00022,INJ-01,Injetora 01,Injeção,VLV-100,"Válvula Gaveta 1""",2025-03-27T00:00:00.000Z,2025-03,2,2025-03-27T15:00:00.000Z,2025-03-27T23:30:00.000Z,450,13,437,Ajuste de processo,,,,13,,,,45,547,539,8
6a1340eecac062957a9dfaf1,OP-00023,MON-01,Linha de Montagem 01,Montagem,CJM-500,Conjunto Pressurizador,2025-03-27T00:00:00.000Z,2025-03,1,2025-03-27T06:00:00.000Z,2025-03-27T14:30:00.000Z,450,59,391,Pequenas paradas,,,,59,,,,300,70,68,2
6a1340eecac062957a9dfaf2,OP-00023,MON-01,Linha de Montagem 01,Montagem,CJM-500,Conjunto Pressurizador,2025-03-27T00:00:00.000Z,2025-03,2,2025-03-27T15:00:00.000Z,2025-03-27T23:30:00.000Z,450,40,410,Falta de material,,,,40,,,,300,66,63,3
6a1340eecac062957a9dfaf3,OP-00018,TOR-01,Torno CNC 01,Usinagem,BMB-200,Bomba Centrífuga 2cv,2025-03-28T00:00:00.000Z,2025-03,1,2025-03-28T06:00:00.000Z,2025-03-28T14:30:00.000Z,450,23,427,Ajuste de processo,Falta de operador,Setup/Troca de ferramenta,,10,4,9,,110,213,209,4
6a1340eecac062957a9dfaf4,OP-00017,TOR-01,Torno CNC 01,Usinagem,BMB-100,Bomba Centrífuga 1cv,2025-03-28T00:00:00.000Z,2025-03,2,2025-03-28T15:00:00.000Z,2025-03-28T23:30:00.000Z,450,18,432,Pequenas paradas,,,,18,,,,90,251,249,2
6a1340eecac062957a9dfaf5,OP-00019,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-03-28T00:00:00.000Z,2025-03,1,2025-03-28T06:00:00.000Z,2025-03-28T14:30:00.000Z,450,72,378,Ajuste de processo,Setup/Troca de ferramenta,,,22,50,,,130,155,150,5
6a1340eecac062957a9dfaf6,OP-00019,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-03-28T00:00:00.000Z,2025-03,2,2025-03-28T15:00:00.000Z,2025-03-28T23:30:00.000Z,450,13,437,Ajuste de processo,Pequenas paradas,,,4,9,,,130,193,192,1
6a1340eecac062957a9dfaf7,OP-00020,INJ-01,Injetora 01,Injeção,VLV-050,"Válvula Esfera 1/2""",2025-03-28T00:00:00.000Z,2025-03,1,2025-03-28T06:00:00.000Z,2025-03-28T14:30:00.000Z,450,35,415,Ajuste de processo,,,,35,,,,30,767,751,16
6a1340eecac062957a9dfaf8,OP-00022,INJ-01,Injetora 01,Injeção,VLV-100,"Válvula Gaveta 1""",2025-03-28T00:00:00.000Z,2025-03,2,2025-03-28T15:00:00.000Z,2025-03-28T23:30:00.000Z,450,29,421,Pequenas paradas,,,,29,,,,45,518,514,4
6a1340eecac062957a9dfaf9,OP-00023,MON-01,Linha de Montagem 01,Montagem,CJM-500,Conjunto Pressurizador,2025-03-28T00:00:00.000Z,2025-03,1,2025-03-28T06:00:00.000Z,2025-03-28T14:30:00.000Z,450,62,388,Ajuste de processo,,,,62,,,,300,65,64,1
6a1340eecac062957a9dfafa,OP-00023,MON-01,Linha de Montagem 01,Montagem,CJM-500,Conjunto Pressurizador,2025-03-28T00:00:00.000Z,2025-03,2,2025-03-28T15:00:00.000Z,2025-03-28T23:30:00.000Z,450,57,393,Pequenas paradas,Falta de operador,Setup/Troca de ferramenta,,26,11,20,,300,68,67,1
6a1340eecac062957a9dfafb,OP-00017,TOR-01,Torno CNC 01,Usinagem,BMB-100,Bomba Centrífuga 1cv,2025-03-31T00:00:00.000Z,2025-03,1,2025-03-31T06:00:00.000Z,2025-03-31T14:30:00.000Z,450,14,436,Falta de operador,,,,14,,,,90,285,281,4
6a1340eecac062957a9dfafc,OP-00017,TOR-01,Torno CNC 01,Usinagem,BMB-100,Bomba Centrífuga 1cv,2025-03-31T00:00:00.000Z,2025-03,2,2025-03-31T15:00:00.000Z,2025-03-31T23:30:00.000Z,450,38,412,Pequenas paradas,Falta de material,Setup/Troca de ferramenta,,21,6,11,,90,264,261,3
6a1340eecac062957a9dfafd,OP-00019,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-03-31T00:00:00.000Z,2025-03,1,2025-03-31T06:00:00.000Z,2025-03-31T14:30:00.000Z,450,66,384,Ajuste de processo,Falta de operador,,,30,36,,,130,150,146,4
6a1340eecac062957a9dfafe,OP-00019,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-03-31T00:00:00.000Z,2025-03,2,2025-03-31T15:00:00.000Z,2025-03-31T23:30:00.000Z,450,32,418,Falta de operador,,,,32,,,,130,178,176,2
6a1340eecac062957a9dfaff,OP-00020,INJ-01,Injetora 01,Injeção,VLV-050,"Válvula Esfera 1/2""",2025-03-31T00:00:00.000Z,2025-03,1,2025-03-31T06:00:00.000Z,2025-03-31T14:30:00.000Z,450,21,429,Falta de operador,,,,21,,,,30,808,802,6
6a1340eecac062957a9dfb00,OP-00022,INJ-01,Injetora 01,Injeção,VLV-100,"Válvula Gaveta 1""",2025-03-31T00:00:00.000Z,2025-03,2,2025-03-31T15:00:00.000Z,2025-03-31T23:30:00.000Z,450,42,408,Falta de operador,Ajuste de processo,Falta de material,,13,12,17,,45,528,526,2
6a1340eecac062957a9dfb01,OP-00023,MON-01,Linha de Montagem 01,Montagem,CJM-500,Conjunto Pressurizador,2025-03-31T00:00:00.000Z,2025-03,1,2025-03-31T06:00:00.000Z,2025-03-31T14:30:00.000Z,450,34,416,Falta de material,Falta de operador,,,13,21,,,300,71,68,3
6a1340eecac062957a9dfb02,OP-00024,MON-01,Linha de Montagem 01,Montagem,CJM-700,Conjunto Booster Duplo,2025-03-31T00:00:00.000Z,2025-03,2,2025-03-31T15:00:00.000Z,2025-03-31T23:30:00.000Z,450,67,383,Ajuste de processo,Setup/Troca de ferramenta,Falta de operador,,22,19,26,,420,49,47,2
6a1340eecac062957a9dfb03,OP-00026,TOR-01,Torno CNC 01,Usinagem,BMB-200,Bomba Centrífuga 2cv,2025-04-01T00:00:00.000Z,2025-04,1,2025-04-01T06:00:00.000Z,2025-04-01T14:30:00.000Z,450,39,411,Pequenas paradas,,,,39,,,,110,208,205,3
6a1340eecac062957a9dfb04,OP-00025,TOR-01,Torno CNC 01,Usinagem,BMB-100,Bomba Centrífuga 1cv,2025-04-01T00:00:00.000Z,2025-04,2,2025-04-01T15:00:00.000Z,2025-04-01T23:30:00.000Z,450,43,407,Setup/Troca de ferramenta,Falta de operador,Falta de material,,25,9,9,,90,229,226,3
6a1340eecac062957a9dfb05,OP-00027,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-04-01T00:00:00.000Z,2025-04,1,2025-04-01T06:00:00.000Z,2025-04-01T14:30:00.000Z,450,117,333,Manutenção corretiva (quebra),Falta de material,Falta de operador,,62,18,37,,130,132,130,2
6a1340eecac062957a9dfb06,OP-00027,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-04-01T00:00:00.000Z,2025-04,2,2025-04-01T15:00:00.000Z,2025-04-01T23:30:00.000Z,450,69,381,Setup/Troca de ferramenta,Ajuste de processo,,,35,34,,,130,167,163,4
6a1340eecac062957a9dfb07,OP-00028,INJ-01,Injetora 01,Injeção,VLV-050,"Válvula Esfera 1/2""",2025-04-01T00:00:00.000Z,2025-04,1,2025-04-01T06:00:00.000Z,2025-04-01T14:30:00.000Z,450,46,404,Setup/Troca de ferramenta,Falta de material,,,21,25,,,30,785,781,4
6a1340eecac062957a9dfb08,OP-00029,INJ-01,Injetora 01,Injeção,VLV-075,"Válvula Esfera 3/4""",2025-04-01T00:00:00.000Z,2025-04,2,2025-04-01T15:00:00.000Z,2025-04-01T23:30:00.000Z,450,23,427,Pequenas paradas,Setup/Troca de ferramenta,,,9,14,,,36,654,645,9
6a1340eecac062957a9dfb09,OP-00031,MON-01,Linha de Montagem 01,Montagem,CJM-500,Conjunto Pressurizador,2025-04-01T00:00:00.000Z,2025-04,1,2025-04-01T06:00:00.000Z,2025-04-01T14:30:00.000Z,450,60,390,Falta de material,Falta de operador,Setup/Troca de ferramenta,,30,14,16,,300,71,69,2
6a1340eecac062957a9dfb0a,OP-00031,MON-01,Linha de Montagem 01,Montagem,CJM-500,Conjunto Pressurizador,2025-04-01T00:00:00.000Z,2025-04,2,2025-04-01T15:00:00.000Z,2025-04-01T23:30:00.000Z,450,50,400,Falta de material,Falta de operador,Setup/Troca de ferramenta,,25,12,13,,300,73,71,2
6a1340eecac062957a9dfb0b,OP-00026,TOR-01,Torno CNC 01,Usinagem,BMB-200,Bomba Centrífuga 2cv,2025-04-02T00:00:00.000Z,2025-04,1,2025-04-02T06:00:00.000Z,2025-04-02T14:30:00.000Z,450,5,445,Setup/Troca de ferramenta,,,,5,,,,110,238,234,4
6a1340eecac062957a9dfb0c,OP-00025,TOR-01,Torno CNC 01,Usinagem,BMB-100,Bomba Centrífuga 1cv,2025-04-02T00:00:00.000Z,2025-04,2,2025-04-02T15:00:00.000Z,2025-04-02T23:30:00.000Z,450,33,417,Falta de material,Setup/Troca de ferramenta,Pequenas paradas,,17,9,7,,90,273,269,4
6a1340eecac062957a9dfb0d,OP-00027,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-04-02T00:00:00.000Z,2025-04,1,2025-04-02T06:00:00.000Z,2025-04-02T14:30:00.000Z,450,36,414,Setup/Troca de ferramenta,,,,36,,,,130,172,168,4
6a1340eecac062957a9dfb0e,OP-00027,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-04-02T00:00:00.000Z,2025-04,2,2025-04-02T15:00:00.000Z,2025-04-02T23:30:00.000Z,450,41,409,Falta de operador,Pequenas paradas,Setup/Troca de ferramenta,,22,9,10,,130,173,168,5
6a1340eecac062957a9dfb0f,OP-00030,INJ-01,Injetora 01,Injeção,VLV-100,"Válvula Gaveta 1""",2025-04-02T00:00:00.000Z,2025-04,1,2025-04-02T06:00:00.000Z,2025-04-02T14:30:00.000Z,450,14,436,Pequenas paradas,Falta de material,,,5,9,,,45,575,570,5
6a1340eecac062957a9dfb10,OP-00028,INJ-01,Injetora 01,Injeção,VLV-050,"Válvula Esfera 1/2""",2025-04-02T00:00:00.000Z,2025-04,2,2025-04-02T15:00:00.000Z,2025-04-02T23:30:00.000Z,450,24,426,Setup/Troca de ferramenta,Pequenas paradas,,,9,15,,,30,801,785,16
6a1340eecac062957a9dfb11,OP-00032,MON-01,Linha de Montagem 01,Montagem,CJM-700,Conjunto Booster Duplo,2025-04-02T00:00:00.000Z,2025-04,1,2025-04-02T06:00:00.000Z,2025-04-02T14:30:00.000Z,450,32,418,Setup/Troca de ferramenta,,,,32,,,,420,55,54,1
6a1340eecac062957a9dfb12,OP-00032,MON-01,Linha de Montagem 01,Montagem,CJM-700,Conjunto Booster Duplo,2025-04-02T00:00:00.000Z,2025-04,2,2025-04-02T15:00:00.000Z,2025-04-02T23:30:00.000Z,450,52,398,Pequenas paradas,Falta de material,Setup/Troca de ferramenta,,24,16,12,,420,49,48,1
6a1340eecac062957a9dfb13,OP-00025,TOR-01,Torno CNC 01,Usinagem,BMB-100,Bomba Centrífuga 1cv,2025-04-03T00:00:00.000Z,2025-04,1,2025-04-03T06:00:00.000Z,2025-04-03T14:30:00.000Z,450,28,422,Falta de material,,,,28,,,,90,278,275,3
6a1340eecac062957a9dfb14,OP-00025,TOR-01,Torno CNC 01,Usinagem,BMB-100,Bomba Centrífuga 1cv,2025-04-03T00:00:00.000Z,2025-04,2,2025-04-03T15:00:00.000Z,2025-04-03T23:30:00.000Z,450,47,403,Pequenas paradas,Falta de material,Setup/Troca de ferramenta,,23,7,17,,90,240,239,1
6a1340eecac062957a9dfb15,OP-00027,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-04-03T00:00:00.000Z,2025-04,1,2025-04-03T06:00:00.000Z,2025-04-03T14:30:00.000Z,450,55,395,Falta de material,Setup/Troca de ferramenta,,,24,31,,,130,161,159,2
6a1340eecac062957a9dfb16,OP-00027,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-04-03T00:00:00.000Z,2025-04,2,2025-04-03T15:00:00.000Z,2025-04-03T23:30:00.000Z,450,41,409,Pequenas paradas,Falta de operador,,,16,25,,,130,171,167,4
6a1340eecac062957a9dfb17,OP-00029,INJ-01,Injetora 01,Injeção,VLV-075,"Válvula Esfera 3/4""",2025-04-03T00:00:00.000Z,2025-04,1,2025-04-03T06:00:00.000Z,2025-04-03T14:30:00.000Z,450,34,416,Pequenas paradas,Falta de operador,Ajuste de processo,,13,8,13,,36,674,663,11
6a1340eecac062957a9dfb18,OP-00030,INJ-01,Injetora 01,Injeção,VLV-100,"Válvula Gaveta 1""",2025-04-03T00:00:00.000Z,2025-04,2,2025-04-03T15:00:00.000Z,2025-04-03T23:30:00.000Z,450,28,422,Falta de material,,,,28,,,,45,534,521,13
6a1340eecac062957a9dfb19,OP-00031,MON-01,Linha de Montagem 01,Montagem,CJM-500,Conjunto Pressurizador,2025-04-03T00:00:00.000Z,2025-04,1,2025-04-03T06:00:00.000Z,2025-04-03T14:30:00.000Z,450,44,406,Falta de operador,Setup/Troca de ferramenta,,,19,25,,,300,71,69,2
6a1340eecac062957a9dfb1a,OP-00031,MON-01,Linha de Montagem 01,Montagem,CJM-500,Conjunto Pressurizador,2025-04-03T00:00:00.000Z,2025-04,2,2025-04-03T15:00:00.000Z,2025-04-03T23:30:00.000Z,450,59,391,Setup/Troca de ferramenta,,,,59,,,,300,72,71,1
6a1340eecac062957a9dfb1b,OP-00026,TOR-01,Torno CNC 01,Usinagem,BMB-200,Bomba Centrífuga 2cv,2025-04-04T00:00:00.000Z,2025-04,1,2025-04-04T06:00:00.000Z,2025-04-04T14:30:00.000Z,450,172,278,Manutenção corretiva (quebra),Falta de material,,,92,80,,,110,137,135,2
6a1340eecac062957a9dfb1c,OP-00025,TOR-01,Torno CNC 01,Usinagem,BMB-100,Bomba Centrífuga 1cv,2025-04-04T00:00:00.000Z,2025-04,2,2025-04-04T15:00:00.000Z,2025-04-04T23:30:00.000Z,450,38,412,Ajuste de processo,Falta de operador,,,11,27,,,90,249,230,19
6a1340eecac062957a9dfb1d,OP-00027,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-04-04T00:00:00.000Z,2025-04,1,2025-04-04T06:00:00.000Z,2025-04-04T14:30:00.000Z,450,159,291,Manutenção corretiva (quebra),Setup/Troca de ferramenta,Pequenas paradas,,80,27,52,,130,122,119,3
6a1340eecac062957a9dfb1e,OP-00027,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-04-04T00:00:00.000Z,2025-04,2,2025-04-04T15:00:00.000Z,2025-04-04T23:30:00.000Z,450,57,393,Falta de material,Falta de operador,Ajuste de processo,,20,14,23,,130,163,158,5
6a1340eecac062957a9dfb1f,OP-00030,INJ-01,Injetora 01,Injeção,VLV-100,"Válvula Gaveta 1""",2025-04-04T00:00:00.000Z,2025-04,1,2025-04-04T06:00:00.000Z,2025-04-04T14:30:00.000Z,450,30,420,Pequenas paradas,,,,30,,,,45,535,534,1
6a1340eecac062957a9dfb20,OP-00030,INJ-01,Injetora 01,Injeção,VLV-100,"Válvula Gaveta 1""",2025-04-04T00:00:00.000Z,2025-04,2,2025-04-04T15:00:00.000Z,2025-04-04T23:30:00.000Z,450,24,426,Pequenas paradas,Falta de operador,Falta de material,,8,8,8,,45,514,506,8
6a1340eecac062957a9dfb21,OP-00032,MON-01,Linha de Montagem 01,Montagem,CJM-700,Conjunto Booster Duplo,2025-04-04T00:00:00.000Z,2025-04,1,2025-04-04T06:00:00.000Z,2025-04-04T14:30:00.000Z,450,65,385,Pequenas paradas,Falta de material,,,38,27,,,420,49,48,1
6a1340eecac062957a9dfb22,OP-00031,MON-01,Linha de Montagem 01,Montagem,CJM-500,Conjunto Pressurizador,2025-04-04T00:00:00.000Z,2025-04,2,2025-04-04T15:00:00.000Z,2025-04-04T23:30:00.000Z,450,70,380,Pequenas paradas,Falta de operador,Setup/Troca de ferramenta,,23,20,27,,300,72,71,1
6a1340eecac062957a9dfb23,OP-00026,TOR-01,Torno CNC 01,Usinagem,BMB-200,Bomba Centrífuga 2cv,2025-04-07T00:00:00.000Z,2025-04,1,2025-04-07T06:00:00.000Z,2025-04-07T14:30:00.000Z,450,39,411,Ajuste de processo,Falta de operador,,,14,25,,,110,219,213,6
6a1340eecac062957a9dfb24,OP-00026,TOR-01,Torno CNC 01,Usinagem,BMB-200,Bomba Centrífuga 2cv,2025-04-07T00:00:00.000Z,2025-04,2,2025-04-07T15:00:00.000Z,2025-04-07T23:30:00.000Z,450,48,402,Setup/Troca de ferramenta,Falta de material,,,21,27,,,110,207,202,5
6a1340eecac062957a9dfb25,OP-00027,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-04-07T00:00:00.000Z,2025-04,1,2025-04-07T06:00:00.000Z,2025-04-07T14:30:00.000Z,450,30,420,Pequenas paradas,,,,30,,,,130,175,171,4
6a1340eecac062957a9dfb26,OP-00027,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-04-07T00:00:00.000Z,2025-04,2,2025-04-07T15:00:00.000Z,2025-04-07T23:30:00.000Z,450,111,339,Manutenção corretiva (quebra),Pequenas paradas,,,78,33,,,130,131,131,0
