_id,maquina_codigo,ordem,produto_sku,data,ano_mes,turno,inicio,estado,motivo,duracao_min
6a1340efcac062957a9e0987,MON-01,OP-00032,CJM-700,2025-04-22T00:00:00.000Z,2025-04,1,2025-04-22T13:18:00.000Z,PARADA,Pequenas paradas,12
6a1340efcac062957a9e0988,MON-01,OP-00031,CJM-500,2025-04-22T00:00:00.000Z,2025-04,2,2025-04-22T15:00:00.000Z,RUNNING,,290
6a1340efcac062957a9e0989,MON-01,OP-00031,CJM-500,2025-04-22T00:00:00.000Z,2025-04,2,2025-04-22T19:50:00.000Z,MANUTENCAO,Manutenção corretiva (quebra),98
6a1340efcac062957a9e098a,MON-01,OP-00031,CJM-500,2025-04-22T00:00:00.000Z,2025-04,2,2025-04-22T21:28:00.000Z,PARADA,Falta de material,26
6a1340efcac062957a9e098b,MON-01,OP-00031,CJM-500,2025-04-22T00:00:00.000Z,2025-04,2,2025-04-22T21:54:00.000Z,PARADA,Falta de operador,12
6a1340efcac062957a9e098c,MON-01,OP-00031,CJM-500,2025-04-22T00:00:00.000Z,2025-04,2,2025-04-22T22:06:00.000Z,PARADA,Ajuste de processo,24
6a1340efcac062957a9e098d,TOR-01,OP-00026,BMB-200,2025-04-23T00:00:00.000Z,2025-04,1,2025-04-23T06:00:00.000Z,RUNNING,,428
6a1340efcac062957a9e098e,TOR-01,OP-00026,BMB-200,2025-04-23T00:00:00.000Z,2025-04,1,2025-04-23T13:08:00.000Z,PARADA,Ajuste de processo,6
6a1340efcac062957a9e098f,TOR-01,OP-00026,BMB-200,2025-04-23T00:00:00.000Z,2025-04,1,2025-04-23T13:14:00.000Z,PARADA,Pequenas paradas,16
6a1340efcac062957a9e0990,TOR-01,OP-00026,BMB-200,2025-04-23T00:00:00.000Z,2025-04,2,2025-04-23T15:00:00.000Z,RUNNING,,445
6a1340efcac062957a9e0991,TOR-01,OP-00026,BMB-200,2025-04-23T00:00:00.000Z,2025-04,2,2025-04-23T22:25:00.000Z,PARADA,Falta de material,5
6a1340efcac062957a9e0992,TOR-02,OP-00027,BMB-300,2025-04-23T00:00:00.000Z,2025-04,1,2025-04-23T06:00:00.000Z,RUNNING,,397
6a1340efcac062957a9e0993,TOR-02,OP-00027,BMB-300,2025-04-23T00:00:00.000Z,2025-04,1,2025-04-23T12:37:00.000Z,PARADA,Pequenas paradas,53
6a1340efcac062957a9e0994,TOR-02,OP-00027,BMB-300,2025-04-23T00:00:00.000Z,2025-04,2,2025-04-23T15:00:00.000Z,RUNNING,,411
6a1340efcac062957a9e0995,TOR-02,OP-00027,BMB-300,2025-04-23T00:00:00.000Z,2025-04,2,2025-04-23T21:51:00.000Z,PARADA,Falta de operador,39
6a1340efcac062957a9e0996,INJ-01,OP-00028,VLV-050,2025-04-23T00:00:00.000Z,2025-04,1,2025-04-23T06:00:00.000Z,RUNNING,,423
6a1340efcac062957a9e0997,INJ-01,OP-00028,VLV-050,2025-04-23T00:00:00.000Z,2025-04,1,2025-04-23T13:03:00.000Z,SETUP,Setup/Troca de ferramenta,27
6a1340efcac062957a9e0998,INJ-01,OP-00030,VLV-100,2025-04-23T00:00:00.000Z,2025-04,2,2025-04-23T15:00:00.000Z,RUNNING,,409
6a1340efcac062957a9e0999,INJ-01,OP-00030,VLV-100,2025-04-23T00:00:00.000Z,2025-04,2,2025-04-23T21:49:00.000Z,PARADA,Ajuste de processo,18
6a1340efcac062957a9e099a,INJ-01,OP-00030,VLV-100,2025-04-23T00:00:00.000Z,2025-04,2,2025-04-23T22:07:00.000Z,SETUP,Setup/Troca de ferramenta,10
6a1340efcac062957a9e099b,INJ-01,OP-00030,VLV-100,2025-04-23T00:00:00.000Z,2025-04,2,2025-04-23T22:17:00.000Z,PARADA,Falta de material,13
6a1340efcac062957a9e099c,MON-01,OP-00031,CJM-500,2025-04-23T00:00:00.000Z,2025-04,1,2025-04-23T06:00:00.000Z,RUNNING,,254
6a1340efcac062957a9e099d,MON-01,OP-00031,CJM-500,2025-04-23T00:00:00.000Z,2025-04,1,2025-04-23T10:14:00.000Z,MANUTENCAO,Manutenção corretiva (quebra),117
6a1340efcac062957a9e099e,MON-01,OP-00031,CJM-500,2025-04-23T00:00:00.000Z,2025-04,1,2025-04-23T12:11:00.000Z,PARADA,Falta de material,33
6a1340efcac062957a9e099f,MON-01,OP-00031,CJM-500,2025-04-23T00:00:00.000Z,2025-04,1,2025-04-23T12:44:00.000Z,PARADA,Falta de operador,14
6a1340efcac062957a9e09a0,MON-01,OP-00031,CJM-500,2025-04-23T00:00:00.000Z,2025-04,1,2025-04-23T12:58:00.000Z,PARADA,Ajuste de processo,32
6a1340efcac062957a9e09a1,MON-01,OP-00031,CJM-500,2025-04-23T00:00:00.000Z,2025-04,2,2025-04-23T15:00:00.000Z,RUNNING,,385
6a1340efcac062957a9e09a2,MON-01,OP-00031,CJM-500,2025-04-23T00:00:00.000Z,2025-04,2,2025-04-23T21:25:00.000Z,PARADA,Ajuste de processo,24
6a1340efcac062957a9e09a3,MON-01,OP-00031,CJM-500,2025-04-23T00:00:00.000Z,2025-04,2,2025-04-23T21:49:00.000Z,PARADA,Falta de material,41
6a1340efcac062957a9e09a4,TOR-01,OP-00025,BMB-100,2025-04-24T00:00:00.000Z,2025-04,1,2025-04-24T06:00:00.000Z,RUNNING,,407
6a1340efcac062957a9e09a5,TOR-01,OP-00025,BMB-100,2025-04-24T00:00:00.000Z,2025-04,1,2025-04-24T12:47:00.000Z,PARADA,Ajuste de processo,14
6a1340efcac062957a9e09a6,TOR-01,OP-00025,BMB-100,2025-04-24T00:00:00.000Z,2025-04,1,2025-04-24T13:01:00.000Z,PARADA,Falta de material,17
6a1340efcac062957a9e09a7,TOR-01,OP-00025,BMB-100,2025-04-24T00:00:00.000Z,2025-04,1,2025-04-24T13:18:00.000Z,SETUP,Setup/Troca de ferramenta,12
6a1340efcac062957a9e09a8,TOR-01,OP-00026,BMB-200,2025-04-24T00:00:00.000Z,2025-04,2,2025-04-24T15:00:00.000Z,RUNNING,,414
6a1340efcac062957a9e09a9,TOR-01,OP-00026,BMB-200,2025-04-24T00:00:00.000Z,2025-04,2,2025-04-24T21:54:00.000Z,PARADA,Ajuste de processo,17
6a1340efcac062957a9e09aa,TOR-01,OP-00026,BMB-200,2025-04-24T00:00:00.000Z,2025-04,2,2025-04-24T22:11:00.000Z,PARADA,Falta de material,6
6a1340efcac062957a9e09ab,TOR-01,OP-00026,BMB-200,2025-04-24T00:00:00.000Z,2025-04,2,2025-04-24T22:17:00.000Z,PARADA,Pequenas paradas,13
6a1340efcac062957a9e09ac,TOR-02,OP-00027,BMB-300,2025-04-24T00:00:00.000Z,2025-04,1,2025-04-24T06:00:00.000Z,RUNNING,,414
6a1340efcac062957a9e09ad,TOR-02,OP-00027,BMB-300,2025-04-24T00:00:00.000Z,2025-04,1,2025-04-24T12:54:00.000Z,PARADA,Falta de operador,19
6a1340efcac062957a9e09ae,TOR-02,OP-00027,BMB-300,2025-04-24T00:00:00.000Z,2025-04,1,2025-04-24T13:13:00.000Z,PARADA,Ajuste de processo,17
6a1340efcac062957a9e09af,TOR-02,OP-00027,BMB-300,2025-04-24T00:00:00.000Z,2025-04,2,2025-04-24T15:00:00.000Z,RUNNING,,419
6a1340efcac062957a9e09b0,TOR-02,OP-00027,BMB-300,2025-04-24T00:00:00.000Z,2025-04,2,2025-04-24T21:59:00.000Z,PARADA,Falta de material,31
6a1340efcac062957a9e09b1,INJ-01,OP-00028,VLV-050,2025-04-24T00:00:00.000Z,2025-04,1,2025-04-24T06:00:00.000Z,RUNNING,,406
6a1340efcac062957a9e09b2,INJ-01,OP-00028,VLV-050,2025-04-24T00:00:00.000Z,2025-04,1,2025-04-24T12:46:00.000Z,SETUP,Setup/Troca de ferramenta,21
6a1340efcac062957a9e09b3,INJ-01,OP-00028,VLV-050,2025-04-24T00:00:00.000Z,2025-04,1,2025-04-24T13:07:00.000Z,PARADA,Falta de operador,8
6a1340efcac062957a9e09b4,INJ-01,OP-00028,VLV-050,2025-04-24T00:00:00.000Z,2025-04,1,2025-04-24T13:15:00.000Z,PARADA,Falta de material,15
6a1340efcac062957a9e09b5,INJ-01,OP-00028,VLV-050,2025-04-24T00:00:00.000Z,2025-04,2,2025-04-24T15:00:00.000Z,RUNNING,,362
6a1340efcac062957a9e09b6,INJ-01,OP-00028,VLV-050,2025-04-24T00:00:00.000Z,2025-04,2,2025-04-24T21:02:00.000Z,MANUTENCAO,Manutenção corretiva (quebra),53
6a1340efcac062957a9e09b7,INJ-01,OP-00028,VLV-050,2025-04-24T00:00:00.000Z,2025-04,2,2025-04-24T21:55:00.000Z,PARADA,Ajuste de processo,16
6a1340efcac062957a9e09b8,INJ-01,OP-00028,VLV-050,2025-04-24T00:00:00.000Z,2025-04,2,2025-04-24T22:11:00.000Z,PARADA,Falta de operador,19
6a1340efcac062957a9e09b9,MON-01,OP-00031,CJM-500,2025-04-24T00:00:00.000Z,2025-04,1,2025-04-24T06:00:00.000Z,RUNNING,,413
6a1340efcac062957a9e09ba,MON-01,OP-00031,CJM-500,2025-04-24T00:00:00.000Z,2025-04,1,2025-04-24T12:53:00.000Z,PARADA,Falta de operador,37
6a1340efcac062957a9e09bb,MON-01,OP-00032,CJM-700,2025-04-24T00:00:00.000Z,2025-04,2,2025-04-24T15:00:00.000Z,RUNNING,,373
6a1340efcac062957a9e09bc,MON-01,OP-00032,CJM-700,2025-04-24T00:00:00.000Z,2025-04,2,2025-04-24T21:13:00.000Z,SETUP,Setup/Troca de ferramenta,36
6a1340efcac062957a9e09bd,MON-01,OP-00032,CJM-700,2025-04-24T00:00:00.000Z,2025-04,2,2025-04-24T21:49:00.000Z,PARADA,Falta de material,16
6a1340efcac062957a9e09be,MON-01,OP-00032,CJM-700,2025-04-24T00:00:00.000Z,2025-04,2,2025-04-24T22:05:00.000Z,PARADA,Ajuste de processo,25
6a1340efcac062957a9e09bf,TOR-01,OP-00025,BMB-100,2025-04-25T00:00:00.000Z,2025-04,1,2025-04-25T06:00:00.000Z,RUNNING,,399
6a1340efcac062957a9e09c0,TOR-01,OP-00025,BMB-100,2025-04-25T00:00:00.000Z,2025-04,1,2025-04-25T12:39:00.000Z,PARADA,Ajuste de processo,51
6a1340efcac062957a9e09c1,TOR-01,OP-00025,BMB-100,2025-04-25T00:00:00.000Z,2025-04,2,2025-04-25T15:00:00.000Z,RUNNING,,418
6a1340efcac062957a9e09c2,TOR-01,OP-00025,BMB-100,2025-04-25T00:00:00.000Z,2025-04,2,2025-04-25T21:58:00.000Z,PARADA,Ajuste de processo,32
6a1340efcac062957a9e09c3,TOR-02,OP-00027,BMB-300,2025-04-25T00:00:00.000Z,2025-04,1,2025-04-25T06:00:00.000Z,RUNNING,,326
6a1340efcac062957a9e09c4,TOR-02,OP-00027,BMB-300,2025-04-25T00:00:00.000Z,2025-04,1,2025-04-25T11:26:00.000Z,MANUTENCAO,Manutenção corretiva (quebra),63
6a1340efcac062957a9e09c5,TOR-02,OP-00027,BMB-300,2025-04-25T00:00:00.000Z,2025-04,1,2025-04-25T12:29:00.000Z,PARADA,Pequenas paradas,31
6a1340efcac062957a9e09c6,TOR-02,OP-00027,BMB-300,2025-04-25T00:00:00.000Z,2025-04,1,2025-04-25T13:00:00.000Z,PARADA,Falta de operador,30
6a1340efcac062957a9e09c7,TOR-02,OP-00027,BMB-300,2025-04-25T00:00:00.000Z,2025-04,2,2025-04-25T15:00:00.000Z,RUNNING,,414
6a1340efcac062957a9e09c8,TOR-02,OP-00027,BMB-300,2025-04-25T00:00:00.000Z,2025-04,2,2025-04-25T21:54:00.000Z,PARADA,Falta de material,17
6a1340efcac062957a9e09c9,TOR-02,OP-00027,BMB-300,2025-04-25T00:00:00.000Z,2025-04,2,2025-04-25T22:11:00.000Z,PARADA,Falta de operador,19
6a1340efcac062957a9e09ca,INJ-01,OP-00030,VLV-100,2025-04-25T00:00:00.000Z,2025-04,1,2025-04-25T06:00:00.000Z,RUNNING,,422
6a1340efcac062957a9e09cb,INJ-01,OP-00030,VLV-100,2025-04-25T00:00:00.000Z,2025-04,1,2025-04-25T13:02:00.000Z,PARADA,Falta de material,28
6a1340efcac062957a9e09cc,INJ-01,OP-00028,VLV-050,2025-04-25T00:00:00.000Z,2025-04,2,2025-04-25T15:00:00.000Z,RUNNING,,420
6a1340efcac062957a9e09cd,INJ-01,OP-00028,VLV-050,2025-04-25T00:00:00.000Z,2025-04,2,2025-04-25T22:00:00.000Z,SETUP,Setup/Troca de ferramenta,11
6a1340efcac062957a9e09ce,INJ-01,OP-00028,VLV-050,2025-04-25T00:00:00.000Z,2025-04,2,2025-04-25T22:11:00.000Z,PARADA,Falta de material,5
6a1340efcac062957a9e09cf,INJ-01,OP-00028,VLV-050,2025-04-25T00:00:00.000Z,2025-04,2,2025-04-25T22:16:00.000Z,PARADA,Falta de operador,14
6a1340efcac062957a9e09d0,MON-01,OP-00032,CJM-700,2025-04-25T00:00:00.000Z,2025-04,1,2025-04-25T06:00:00.000Z,RUNNING,,416
6a1340efcac062957a9e09d1,MON-01,OP-00032,CJM-700,2025-04-25T00:00:00.000Z,2025-04,1,2025-04-25T12:56:00.000Z,PARADA,Pequenas paradas,18
6a1340efcac062957a9e09d2,MON-01,OP-00032,CJM-700,2025-04-25T00:00:00.000Z,2025-04,1,2025-04-25T13:14:00.000Z,PARADA,Ajuste de processo,16
6a1340efcac062957a9e09d3,MON-01,OP-00032,CJM-700,2025-04-25T00:00:00.000Z,2025-04,2,2025-04-25T15:00:00.000Z,RUNNING,,388
6a1340efcac062957a9e09d4,MON-01,OP-00032,CJM-700,2025-04-25T00:00:00.000Z,2025-04,2,2025-04-25T21:28:00.000Z,SETUP,Setup/Troca de ferramenta,62
6a1340efcac062957a9e09d5,TOR-01,OP-00025,BMB-100,2025-04-28T00:00:00.000Z,2025-04,1,2025-04-28T06:00:00.000Z,RUNNING,,425
6a1340efcac062957a9e09d6,TOR-01,OP-00025,BMB-100,2025-04-28T00:00:00.000Z,2025-04,1,2025-04-28T13:05:00.000Z,PARADA,Falta de material,25
6a1340efcac062957a9e09d7,TOR-01,OP-00025,BMB-100,2025-04-28T00:00:00.000Z,2025-04,2,2025-04-28T15:00:00.000Z,RUNNING,,406
6a1340efcac062957a9e09d8,TOR-01,OP-00025,BMB-100,2025-04-28T00:00:00.000Z,2025-04,2,2025-04-28T21:46:00.000Z,PARADA,Falta de operador,44
6a1340efcac062957a9e09d9,TOR-02,OP-00027,BMB-300,2025-04-28T00:00:00.000Z,2025-04,1,2025-04-28T06:00:00.000Z,RUNNING,,419
6a1340efcac062957a9e09da,TOR-02,OP-00027,BMB-300,2025-04-28T00:00:00.000Z,2025-04,1,2025-04-28T12:59:00.000Z,SETUP,Setup/Troca de ferramenta,16
6a1340efcac062957a9e09db,TOR-02,OP-00027,BMB-300,2025-04-28T00:00:00.000Z,2025-04,1,2025-04-28T13:15:00.000Z,PARADA,Ajuste de processo,15
6a1340efcac062957a9e09dc,TOR-02,OP-00027,BMB-300,2025-04-28T00:00:00.000Z,2025-04,2,2025-04-28T15:00:00.000Z,RUNNING,,411
6a1340efcac062957a9e09dd,TOR-02,OP-00027,BMB-300,2025-04-28T00:00:00.000Z,2025-04,2,2025-04-28T21:51:00.000Z,PARADA,Pequenas paradas,22
6a1340efcac062957a9e09de,TOR-02,OP-00027,BMB-300,2025-04-28T00:00:00.000Z,2025-04,2,2025-04-28T22:13:00.000Z,PARADA,Falta de operador,17
6a1340efcac062957a9e09df,INJ-01,OP-00028,VLV-050,2025-04-28T00:00:00.000Z,2025-04,1,2025-04-28T06:00:00.000Z,RUNNING,,340
6a1340efcac062957a9e09e0,INJ-01,OP-00028,VLV-050,2025-04-28T00:00:00.000Z,2025-04,1,2025-04-28T11:40:00.000Z,MANUTENCAO,Manutenção corretiva (quebra),77
6a1340efcac062957a9e09e1,INJ-01,OP-00028,VLV-050,2025-04-28T00:00:00.000Z,2025-04,1,2025-04-28T12:57:00.000Z,PARADA,Falta de operador,17
6a1340efcac062957a9e09e2,INJ-01,OP-00028,VLV-050,2025-04-28T00:00:00.000Z,2025-04,1,2025-04-28T13:14:00.000Z,SETUP,Setup/Troca de ferramenta,9
6a1340efcac062957a9e09e3,INJ-01,OP-00028,VLV-050,2025-04-28T00:00:00.000Z,2025-04,1,2025-04-28T13:23:00.000Z,PARADA,Pequenas paradas,7
6a1340efcac062957a9e09e4,INJ-01,OP-00028,VLV-050,2025-04-28T00:00:00.000Z,2025-04,2,2025-04-28T15:00:00.000Z,RUNNING,,405
6a1340efcac062957a9e09e5,INJ-01,OP-00028,VLV-050,2025-04-28T00:00:00.000Z,2025-04,2,2025-04-28T21:45:00.000Z,PARADA,Ajuste de processo,16
6a1340efcac062957a9e09e6,INJ-01,OP-00028,VLV-050,2025-04-28T00:00:00.000Z,2025-04,2,2025-04-28T22:01:00.000Z,PARADA,Pequenas paradas,29
6a1340efcac062957a9e09e7,MON-01,OP-00032,CJM-700,2025-04-28T00:00:00.000Z,2025-04,1,2025-04-28T06:00:00.000Z,RUNNING,,394
6a1340efcac062957a9e09e8,MON-01,OP-00032,CJM-700,2025-04-28T00:00:00.000Z,2025-04,1,2025-04-28T12:34:00.000Z,PARADA,Pequenas paradas,29
6a1340efcac062957a9e09e9,MON-01,OP-00032,CJM-700,2025-04-28T00:00:00.000Z,2025-04,1,2025-04-28T13:03:00.000Z,PARADA,Falta de operador,27
6a1340efcac062957a9e09ea,MON-01,OP-00032,CJM-700,2025-04-28T00:00:00.000Z,2025-04,2,2025-04-28T15:00:00.000Z,RUNNING,,391
6a1340efcac062957a9e09eb,MON-01,OP-00032,CJM-700,2025-04-28T00:00:00.000Z,2025-04,2,2025-04-28T21:31:00.000Z,PARADA,Ajuste de processo,32
6a1340efcac062957a9e09ec,MON-01,OP-00032,CJM-700,2025-04-28T00:00:00.000Z,2025-04,2,2025-04-28T22:03:00.000Z,SETUP,Setup/Troca de ferramenta,27
6a1340efcac062957a9e09ed,TOR-01,OP-00026,BMB-200,2025-04-29T00:00:00.000Z,2025-04,1,2025-04-29T06:00:00.000Z,RUNNING,,434
6a1340efcac062957a9e09ee,TOR-01,OP-00026,BMB-200,2025-04-29T00:00:00.000Z,2025-04,1,2025-04-29T13:14:00.000Z,PARADA,Falta de material,16
6a1340efcac062957a9e09ef,TOR-01,OP-00025,BMB-100,2025-04-29T00:00:00.000Z,2025-04,2,2025-04-29T15:00:00.000Z,RUNNING,,433
6a1340efcac062957a9e09f0,TOR-01,OP-00025,BMB-100,2025-04-29T00:00:00.000Z,2025-04,2,2025-04-29T22:13:00.000Z,PARADA,Ajuste de processo,5
6a1340efcac062957a9e09f1,TOR-01,OP-00025,BMB-100,2025-04-29T00:00:00.000Z,2025-04,2,2025-04-29T22:18:00.000Z,SETUP,Setup/Troca de ferramenta,12
6a1340efcac062957a9e09f2,TOR-02,OP-00027,BMB-300,2025-04-29T00:00:00.000Z,2025-04,1,2025-04-29T06:00:00.000Z,RUNNING,,425
6a1340efcac062957a9e09f3,TOR-02,OP-00027,BMB-300,2025-04-29T00:00:00.000Z,2025-04,1,2025-04-29T13:05:00.000Z,PARADA,Ajuste de processo,25
6a1340efcac062957a9e09f4,TOR-02,OP-00027,BMB-300,2025-04-29T00:00:00.000Z,2025-04,2,2025-04-29T15:00:00.000Z,RUNNING,,257
6a1340efcac062957a9e09f5,TOR-02,OP-00027,BMB-300,2025-04-29T00:00:00.000Z,2025-04,2,2025-04-29T19:17:00.000Z,MANUTENCAO,Manutenção corretiva (quebra),100
6a1340efcac062957a9e09f6,TOR-02,OP-00027,BMB-300,2025-04-29T00:00:00.000Z,2025-04,2,2025-04-29T20:57:00.000Z,PARADA,Falta de material,93
6a1340efcac062957a9e09f7,INJ-01,OP-00028,VLV-050,2025-04-29T00:00:00.000Z,2025-04,1,2025-04-29T06:00:00.000Z,RUNNING,,445
6a1340efcac062957a9e09f8,INJ-01,OP-00028,VLV-050,2025-04-29T00:00:00.000Z,2025-04,1,2025-04-29T13:25:00.000Z,PARADA,Pequenas paradas,2
6a1340efcac062957a9e09f9,INJ-01,OP-00028,VLV-050,2025-04-29T00:00:00.000Z,2025-04,1,2025-04-29T13:27:00.000Z,PARADA,Ajuste de processo,3
6a1340efcac062957a9e09fa,INJ-01,OP-00029,VLV-075,2025-04-29T00:00:00.000Z,2025-04,2,2025-04-29T15:00:00.000Z,RUNNING,,416
6a1340efcac062957a9e09fb,INJ-01,OP-00029,VLV-075,2025-04-29T00:00:00.000Z,2025-04,2,2025-04-29T21:56:00.000Z,PARADA,Ajuste de processo,34
6a1340efcac062957a9e09fc,MON-01,OP-00032,CJM-700,2025-04-29T00:00:00.000Z,2025-04,1,2025-04-29T06:00:00.000Z,RUNNING,,388
6a1340efcac062957a9e09fd,MON-01,OP-00032,CJM-700,2025-04-29T00:00:00.000Z,2025-04,1,2025-04-29T12:28:00.000Z,PARADA,Ajuste de processo,20
6a1340efcac062957a9e09fe,MON-01,OP-00032,CJM-700,2025-04-29T00:00:00.000Z,2025-04,1,2025-04-29T12:48:00.000Z,SETUP,Setup/Troca de ferramenta,20
6a1340efcac062957a9e09ff,MON-01,OP-00032,CJM-700,2025-04-29T00:00:00.000Z,2025-04,1,2025-04-29T13:08:00.000Z,PARADA,Falta de material,22
6a1340efcac062957a9e0a00,MON-01,OP-00032,CJM-700,2025-04-29T00:00:00.000Z,2025-04,2,2025-04-29T15:00:00.000Z,RUNNING,,382
6a1340efcac062957a9e0a01,MON-01,OP-00032,CJM-700,2025-04-29T00:00:00.000Z,2025-04,2,2025-04-29T21:22:00.000Z,PARADA,Pequenas paradas,35
6a1340efcac062957a9e0a02,MON-01,OP-00032,CJM-700,2025-04-29T00:00:00.000Z,2025-04,2,2025-04-29T21:57:00.000Z,PARADA,Ajuste de processo,14
6a1340efcac062957a9e0a03,MON-01,OP-00032,CJM-700,2025-04-29T00:00:00.000Z,2025-04,2,2025-04-29T22:11:00.000Z,SETUP,Setup/Troca de ferramenta,19
6a1340efcac062957a9e0a04,TOR-01,OP-00026,BMB-200,2025-04-30T00:00:00.000Z,2025-04,1,2025-04-30T06:00:00.000Z,RUNNING,,429
6a1340efcac062957a9e0a05,TOR-01,OP-00026,BMB-200,2025-04-30T00:00:00.000Z,2025-04,1,2025-04-30T13:09:00.000Z,PARADA,Falta de material,10
6a1340efcac062957a9e0a06,TOR-01,OP-00026,BMB-200,2025-04-30T00:00:00.000Z,2025-04,1,2025-04-30T13:19:00.000Z,SETUP,Setup/Troca de ferramenta,6
6a1340efcac062957a9e0a07,TOR-01,OP-00026,BMB-200,2025-04-30T00:00:00.000Z,2025-04,1,2025-04-30T13:25:00.000Z,PARADA,Falta de operador,5
6a1340efcac062957a9e0a08,TOR-01,OP-00026,BMB-200,2025-04-30T00:00:00.000Z,2025-04,2,2025-04-30T15:00:00.000Z,RUNNING,,394
6a1340efcac062957a9e0a09,TOR-01,OP-00026,BMB-200,2025-04-30T00:00:00.000Z,2025-04,2,2025-04-30T21:34:00.000Z,PARADA,Pequenas paradas,56
6a1340efcac062957a9e0a0a,TOR-02,OP-00027,BMB-300,2025-04-30T00:00:00.000Z,2025-04,1,2025-04-30T06:00:00.000Z,RUNNING,,415
6a1340efcac062957a9e0a0b,TOR-02,OP-00027,BMB-300,2025-04-30T00:00:00.000Z,2025-04,1,2025-04-30T12:55:00.000Z,PARADA,Ajuste de processo,35
6a1340efcac062957a9e0a0c,TOR-02,OP-00027,BMB-300,2025-04-30T00:00:00.000Z,2025-04,2,2025-04-30T15:00:00.000Z,RUNNING,,422
6a1340efcac062957a9e0a0d,TOR-02,OP-00027,BMB-300,2025-04-30T00:00:00.000Z,2025-04,2,2025-04-30T22:02:00.000Z,PARADA,Falta de material,16
6a1340efcac062957a9e0a0e,TOR-02,OP-00027,BMB-300,2025-04-30T00:00:00.000Z,2025-04,2,2025-04-30T22:18:00.000Z,PARADA,Ajuste de processo,4
6a1340efcac062957a9e0a0f,TOR-02,OP-00027,BMB-300,2025-04-30T00:00:00.000Z,2025-04,2,2025-04-30T22:22:00.000Z,PARADA,Pequenas paradas,8
6a1340efcac062957a9e0a10,INJ-01,OP-00030,VLV-100,2025-04-30T00:00:00.000Z,2025-04,1,2025-04-30T06:00:00.000Z,RUNNING,,424
6a1340efcac062957a9e0a11,INJ-01,OP-00030,VLV-100,2025-04-30T00:00:00.000Z,2025-04,1,2025-04-30T13:04:00.000Z,PARADA,Pequenas paradas,9
6a1340efcac062957a9e0a12,INJ-01,OP-00030,VLV-100,2025-04-30T00:00:00.000Z,2025-04,1,2025-04-30T13:13:00.000Z,PARADA,Ajuste de processo,7
6a1340efcac062957a9e0a13,INJ-01,OP-00030,VLV-100,2025-04-30T00:00:00.000Z,2025-04,1,2025-04-30T13:20:00.000Z,SETUP,Setup/Troca de ferramenta,10
6a1340efcac062957a9e0a14,INJ-01,OP-00028,VLV-050,2025-04-30T00:00:00.000Z,2025-04,2,2025-04-30T15:00:00.000Z,RUNNING,,411
6a1340efcac062957a9e0a15,INJ-01,OP-00028,VLV-050,2025-04-30T00:00:00.000Z,2025-04,2,2025-04-30T21:51:00.000Z,PARADA,Falta de operador,12
6a1340efcac062957a9e0a16,INJ-01,OP-00028,VLV-050,2025-04-30T00:00:00.000Z,2025-04,2,2025-04-30T22:03:00.000Z,PARADA,Ajuste de processo,27
6a1340efcac062957a9e0a17,MON-01,OP-00031,CJM-500,2025-04-30T00:00:00.000Z,2025-04,1,2025-04-30T06:00:00.000Z,RUNNING,,393
6a1340efcac062957a9e0a18,MON-01,OP-00031,CJM-500,2025-04-30T00:00:00.000Z,2025-04,1,2025-04-30T12:33:00.000Z,PARADA,Ajuste de processo,57
6a1340efcac062957a9e0a19,MON-01,OP-00032,CJM-700,2025-04-30T00:00:00.000Z,2025-04,2,2025-04-30T15:00:00.000Z,RUNNING,,244
6a1340efcac062957a9e0a1a,MON-01,OP-00032,CJM-700,2025-04-30T00:00:00.000Z,2025-04,2,2025-04-30T19:04:00.000Z,MANUTENCAO,Manutenção corretiva (quebra),147
6a1340efcac062957a9e0a1b,MON-01,OP-00032,CJM-700,2025-04-30T00:00:00.000Z,2025-04,2,2025-04-30T21:31:00.000Z,PARADA,Falta de material,23
6a1340efcac062957a9e0a1c,MON-01,OP-00032,CJM-700,2025-04-30T00:00:00.000Z,2025-04,2,2025-04-30T21:54:00.000Z,PARADA,Pequenas paradas,36
6a1340efcac062957a9e0a1d,TOR-01,OP-00034,BMB-200,2025-05-01T00:00:00.000Z,2025-05,1,2025-05-01T06:00:00.000Z,RUNNING,,407
6a1340efcac062957a9e0a1e,TOR-01,OP-00034,BMB-200,2025-05-01T00:00:00.000Z,2025-05,1,2025-05-01T12:47:00.000Z,PARADA,Pequenas paradas,16
6a1340efcac062957a9e0a1f,TOR-01,OP-00034,BMB-200,2025-05-01T00:00:00.000Z,2025-05,1,2025-05-01T13:03:00.000Z,PARADA,Falta de operador,11
6a1340efcac062957a9e0a20,TOR-01,OP-00034,BMB-200,2025-05-01T00:00:00.000Z,2025-05,1,2025-05-01T13:14:00.000Z,SETUP,Setup/Troca de ferramenta,16
6a1340efcac062957a9e0a21,TOR-01,OP-00033,BMB-100,2025-05-01T00:00:00.000Z,2025-05,2,2025-05-01T15:00:00.000Z,RUNNING,,279
6a1340efcac062957a9e0a22,TOR-01,OP-00033,BMB-100,2025-05-01T00:00:00.000Z,2025-05,2,2025-05-01T19:39:00.000Z,MANUTENCAO,Manutenção corretiva (quebra),96
6a1340efcac062957a9e0a23,TOR-01,OP-00033,BMB-100,2025-05-01T00:00:00.000Z,2025-05,2,2025-05-01T21:15:00.000Z,PARADA,Falta de material,44
